TableName,LineNumber,ParentLineNumber,Tier,Path,LineDescription,SeriesCode,DatasetName,MetaDataUpdated,NextReleaseDate,ReleaseDate,RowNumber,TableID
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",73,,0,73,Ground transportation (63),DGRDRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,730,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",74,,0,74,Air transportation (64),DAITRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,740,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",75,,0,75,Water transportation (65),DWATRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,750,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",76,,0,76,Recreation services,DRCARA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,760,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",77,,0,77,"Membership clubs, sports centers, parks, theaters, and museums (82)",DRLSRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,770,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",78,,0,78,"Audio-video, photographic, and information processing equipment services (parts of 77 and 93)",DAVPRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,780,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",79,,0,79,Gambling (91),DGAMRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,790,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",80,,0,80,"Other recreational services (81, 94, and part of 92)",DOTRRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,800,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",81,,0,81,Food services and accommodations,DFSARA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,810,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",82,,0,82,Food services,DFSERA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,820,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",83,,0,83,Purchased meals and beverages (102),DPMBRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,830,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",84,,0,84,Food furnished to employees (including military) (103),DFOORA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,840,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",85,,0,85,Accommodations (104),DACCRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,850,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",86,,0,86,Financial services and insurance,DIFSRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,860,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",87,,0,87,Financial services,DFNLRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,870,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",88,,0,88,Financial services furnished without payment (107),DIMPRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,880,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",89,,0,89,"Financial service charges, fees, and commissions (108)",DOFIRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,890,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",90,,0,90,Insurance,DINSRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,900,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",91,,0,91,Life insurance (110),DLIFRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,910,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",92,,0,92,Net household insurance (111),DFINRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,920,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",93,,0,93,Net health insurance (112),DHINRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,930,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",94,,0,94,Net motor vehicle and other transportation insurance (116),DTINRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,940,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",95,,0,95,Other services,DOTSRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,950,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",96,,0,96,Communication,DCOMRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,960,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",97,,0,97,Telecommunication services (71),DTCSRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,970,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",98,,0,98,Postal and delivery services (68),DPSSRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,980,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",99,,0,99,Internet access (72),DINTRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,990,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",100,,0,100,Education services,DTEDRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1000,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",101,,0,101,Higher education (97),DHEDRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1010,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",102,,0,102,"Nursery, elementary, and secondary schools (98)",DNEHRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1020,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",103,,0,103,Commercial and vocational schools (99),DVEDRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1030,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",104,,0,104,Professional and other services (121),DPRSRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1040,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",105,,0,105,Personal care and clothing services (14 and parts of 17 and 118),DPERRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1050,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",106,,0,106,Social services and religious activities (120),DSOCRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1060,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",107,,0,107,"Household maintenance (parts of 31, 33, and 36)",DHHMRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1070,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",108,,0,108,Net foreign travel,ZZZZZZ,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1080,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",109,,0,109,Foreign travel by U.S. residents (129),DFTRRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1090,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",110,,0,110,Less: Expenditures in the United States by nonresidents (130),DEXFRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1100,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",111,,0,111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),DNPIRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1110,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",112,,0,112,Gross output of nonprofit institutions (133),DNPERA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1120,T20403
"Table 2.4.3. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes",113,,0,113,Less: Receipts from sales of goods and services by nonprofit institutions (134),DNPSRA,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,1130,T20403
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,1,,0,1,Personal consumption expenditures,DPCERG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,10,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,2,,0,2,Goods,DGDSRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,20,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,3,,0,3,Durable goods,DDURRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,30,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,4,,0,4,Motor vehicles and parts,DMOTRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,40,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,5,,0,5,New motor vehicles (55),DNMVRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,50,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,6,,0,6,Net purchases of used motor vehicles (56),DNPVRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,60,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,7,,0,7,Motor vehicle parts and accessories (58),DMVPRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,70,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,8,,0,8,Furnishings and durable household equipment,DFDHRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,80,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,9,,0,9,Furniture and furnishings (parts of 31 and 32),DFFFRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,90,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,10,,0,10,Household appliances (part of 33),DAPPRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,100,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,11,,0,11,"Glassware, tableware, and household utensils (34)",DUTERG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,110,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,12,,0,12,Tools and equipment for house and garden (35),DTOORG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,120,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,13,,0,13,Recreational goods and vehicles,DREQRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,130,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,14,,0,14,"Video, audio, photographic, and information processing equipment and media (75, 76, and part of 93)",DVAPRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,140,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,15,,0,15,"Sporting equipment, supplies, guns, and ammunition (part of 80)",DSPGRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,150,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,16,,0,16,Sports and recreational vehicles (79),DWHLRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,160,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,17,,0,17,Recreational books (part of 90),DRBKRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,170,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,18,,0,18,Musical instruments (part of 80),DMSCRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,180,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,19,,0,19,Other durable goods,DODGRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,190,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,20,,0,20,Jewelry and watches (part of 119),DJRYRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,200,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,21,,0,21,Therapeutic appliances and equipment (42),DTAERG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,210,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,22,,0,22,Educational books (96),DEBKRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,220,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,23,,0,23,Luggage and similar personal items (part of 119),DLUGRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,230,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,24,,0,24,Telephone and related communication equipment,DTCERG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,240,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,25,,0,25,Nondurable goods,DNDGRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,250,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,26,,0,26,Food and beverages purchased for off-premises consumption,DFXARG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,260,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,27,,0,27,Food and nonalcoholic beverages purchased for off-premises consumption (4),DTFDRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,270,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,28,,0,28,Alcoholic beverages purchased for off-premises consumption (5),DAOPRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,280,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,29,,0,29,Food produced and consumed on farms (6),DFFDRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,290,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,30,,0,30,Clothing and footwear,DCLORG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,300,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,31,,0,31,Garments,DGARRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,310,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,32,,0,32,Women's and girls' clothing (10),DWGCRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,320,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,33,,0,33,Men's and boys' clothing (11),DMBCRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,330,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,34,,0,34,Children's and infants' clothing (12),DCICRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,340,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,35,,0,35,Other clothing materials and footwear (13 and 17),DOCCRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,350,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,36,,0,36,Gasoline and other energy goods,DGOERG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,360,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,37,,0,37,"Motor vehicle fuels, lubricants, and fluids (59)",DMFLRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,370,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,38,,0,38,Fuel oil and other fuels (29),DFULRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,380,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,39,,0,39,Other nondurable goods,DONGRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,390,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,40,,0,40,Pharmaceutical and other medical products (40 and 41),DPHMRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,400,T20404
Table 2.4.4. Price Indexes for Personal Consumption Expenditures by Type of Product,41,,0,41,"Recreational items (parts of 80, 92, and 93)",DREIRG,NIUnderlyingDetail,2019-03-06T10:13:32.840,Jan  1 1900 12:00AM,Jul 31 2018  8:30AM,410,T20404
